Hühnerdreck	Dreck	Kot	N
Hülfsgott	Gott	Religion	N
Humanistenpapst	Papst	Kirche	N
Humanitätsapostel	Apostel	Befürworter	Y
Humorbolzen	Bolzen	hohesMaß	N
Humorhengst	Hengst	Mann	Y
Humorpapst	Papst	Autorität	Y
Hundedreck	Dreck	Kot	N
Hundeguru	Guru	Experte	Y
Hundekönig	König	Wichtigkeit	Y
Hunnenkönig	König	Monarch	N
Hüttenschweine	Schwein	Tier	N
Hybridikone	Ikone	Verkörperung	Y
Hygienepapst	Papst	Autorität	Y
Hypertextguru	Guru	Experte	Y
Ideologiebolzen	Bolzen	hohesMaß	N
Ideologiepapst	Papst	Autorität	Y
Idiotengott	Gott	Religion	N
Independentikone	Ikone	Verkörperung	Y
Indianerapostel	Apostel	Religion	N
Indieikone	Ikone	Verkörperung	Y
Industriedreck	Dreck	Schmutz	N
Industrieguru	Guru	Experte	Y
Industrieikone	Ikone	Verkörperung	Y
Industrieschwein	Schwein	Tier	N
Informationspapst	Papst	Autorität	Y
Informationswissenschaftspapst	Papst	Autorität	Y
Ingenieurgott	Gott	Experte	Y
Inhaltsikone	Ikone	Verkörperung	Y
Innerlichkeitsapostel	Apostel	Befürworter	Y
Innovationsbolzen	Bolzen	hohesMaß	N
Innovationsguru	Guru	Experte	Y
Insektendreck	Dreck	Schmutz	N
Inselkönig	König	Monarch	N
Instantdreck	Dreck	niedrigeQualität	Y
Integrationsapostel	Apostel	Befürworter	Y
Intelligenzbolzen	Bolzen	hohesMaß	N
Internetguru	Guru	Experte	Y
Intoleranzapostel	Apostel	Befürworter	Y
Investmentguru	Guru	Experte	Y
Investmentikone	Ikone	Verkörperung	Y
Investorenikone	Ikone	Verkörperung	Y
Islandhengst	Hengst	Tier	N
Jagadguru	Guru	Religion	N
Jagdgott	Gott	Religion	N
Jägergott	Gott	Religion	N
Jahresdreck	Dreck	Schmutz	N
Jahresgott	Gott	Religion	N
Jahrhundertpapst	Papst	Kirche	N
Jährlingshengst	Hengst	Tier	N
Jahrtausendpapst	Papst	Kirche	N
jasomirgott	Gott	Fehlt	N
Jazzpapst	Papst	Autorität	Y
Jelinekdreck	Dreck	niedrigeQualität	Y
Jenseitsapostel	Apostel	Befürworter	Y
Jochbolzen	Bolzen	Stift	N
Joggingpapst	Papst	Autorität	Y
Judenapostel	Apostel	Religion	N
Judenkönig	König	Monarch	N
Judenschweinen	Schwein	Schimpfwort	Y
Jugendapostel	Apostel	Religion	N
Jugendkönig	König	Wichtigkeit	Y
Jugendpapst	Papst	Kirche	N
Junghengst	Hengst	Tier	N
Jungschweines	Schwein	Tier	N
Juristenpapst	Papst	Autorität	Y
Juruguru	Guru	UNV	N
Justizschwein	Schwein	Schimpfwort	Y
Kabarettikone	Ikone	Verkörperung	Y
Kadunduguru	Guru	UNV	N
Käfergott	Gott	Religion	N
Kaffeeautomatenpapst	Papst	Autorität	Y
Kaffeedreck	Dreck	Schmutz	N
Kaffeekönig	König	Wichtigkeit	Y
Kaffeepapst	Papst	Autorität	Y
Kaltbluthengst	Hengst	Tier	N
Kältepapst	Papst	Autorität	Y
Kameldreck	Dreck	Kot	N
Kamelhengst	Hengst	Tier	N
Kampfesgott	Gott	Religion	N
Kampfgott	Gott	Religion	N
Kampfhundschwein	Schwein	Schimpfwort	Y
Kampfschwein	Schwein	Schimpfwort	Y
Kampfsportikone	Ikone	Verkörperung	Y
Kanaldreck	Dreck	Schmutz	N
Kaninchendreck	Dreck	Kot	N
Kapitalguru	Guru	Experte	Y
Kapitalismusapostel	Apostel	Befürworter	Y
Kapitalistenschwein	Schwein	Schimpfwort	Y
Kapphengst	Hengst	Tier	N
Karnevalskönig	König	Wichtigkeit	Y
Karottenkönig	König	Wichtigkeit	Y
Karpfenguru	Guru	Experte	Y
Karrierehengst	Hengst	Mann	Y
Kartoffeldreck	Dreck	Schmutz	N
Kartoffelkönig	König	Monarch	N
Kastenschwein	Schwein	Tier	N
Katastrophenapostel	Apostel	Befürworter	Y
Katharerpapst	Papst	Kirche	N
Katholikenschwein	Schwein	Schimpfwort	Y
Katzendreck	Dreck	Kot	N
Katzenschwein	Schwein	Tier	N
Kegelkönig	König	Wichtigkeit	Y
Kehrdreck	Dreck	Schmutz	N
Keifbolzen	Bolzen	hohesMaß	N
Keilschwein	Schwein	Tier	N
Kernbolzen	Bolzen	Stift	N
Kesselhengst	Hengst	Mann	Y
Kettenbolzen	Bolzen	Stift	N
Ketzerkönig	König	Monarch	N
Ketzerschweine	Schwein	Schimpfwort	Y
Kielbolzen	Bolzen	Stift	N
Kiezkönig	König	Wichtigkeit	Y
Killer-Wildschweinen	Schwein	Tier	N
Kinderkönig	König	Monarch	N
Kindkönig	König	Monarch	N
Kinohengst	Hengst	Mann	Y
Kirchenapostel	Apostel	Religion	N
Kirchenpapst	Papst	Kirche	N
Kitchdreck	Dreck	niedrigeQualität	Y
Kitschbolzen	Bolzen	hohesMaß	N
Klampfengott	Gott	Experte	Y
Klassehengst	Hengst	Tier	N
Klassenschwein	Schwein	Schimpfwort	Y
Klassenzusammenarbeitsapostel	Apostel	Befürworter	Y
Klassikerpapst	Papst	Autorität	Y
Klaviergott	Gott	Experte	Y
Klebebolzen	Bolzen	Stift	N
Klebedreck	Dreck	Schmutz	N
Kleinkönig	König	Monarch	N
Kleintierpapst	Papst	Autorität	Y
Kleinwagenikone	Ikone	Verkörperung	Y
Klempnergott	Gott	Experte	Y
Kletterguru	Guru	Experte	Y
Klimaapostel	Apostel	Befürworter	Y
Klonschweine	Schwein	Tier	N
Klopphengst	Hengst	Tier	N
Knabstrupperhengst	Hengst	Tier	N
Knappendreck	Dreck	niedrigeQualität	Y
Knochenpapst	Papst	Autorität	Y
Knuddelschwein	Schwein	Tier	N
Kohledreck	Dreck	Schmutz	N
Kohlrabiapostel	Apostel	Befürworter	Y
Koko-pok-guru	Guru	UNV	N
Kolbenbolzen	Bolzen	Stift	N
Kollegenschweine	Schwein	Schimpfwort	Y
Kommerzdreck	Dreck	niedrigeQualität	Y
Kommunenguru	Guru	Religion	N
Kommunikationsguru	Guru	Experte	Y
Komödiengott	Gott	Experte	Y
Komparsenschwein	Schwein	Schimpfwort	Y
Kompetenzbolzen	Bolzen	hohesMaß	N
Komponistenguru	Guru	Experte	Y
Konditionsbolzen	Bolzen	hohesMaß	N
Konfliktpapst	Papst	Autorität	Y
Konservierungsdreck	Dreck	Schmutz	N
Konsolendreck	Dreck	niedrigeQualität	Y
Konsumapostel	Apostel	Befürworter	Y
Konusbolzen	Bolzen	Stift	N
Konzertpapst	Papst	Autorität	Y
Konzilspapst	Papst	Kirche	N
Kopfbolzen	Bolzen	Stift	N
Koppelhengst	Hengst	Tier	N
Koptenpapst	Papst	Kirche	N
Koranapostel	Apostel	Religion	N
Körperdreck	Dreck	Schmutz	N
Körperguru	Guru	Experte	Y
Körperwelten-Ausstellungsguru	Guru	Experte	Y
Kortisonpapst	Papst	Autorität	Y
Krächzbolzen	Bolzen	hohesMaß	N
Kraftapostel	Apostel	Befürworter	Y
Kraftbolzen	Bolzen	hohesMaß	N
Krähenkönig	König	Monarch	N
Krankheitsdreck	Dreck	Schmutz	N
Kratzbolzen	Bolzen	hohesMaß	N
Kräuterpapst	Papst	Autorität	Y
Krautrockikone	Ikone	Verkörperung	Y
Kreativbolzen	Bolzen	hohesMaß	N
Kreativgott	Gott	Experte	Y
Kreativitätsguru	Guru	Experte	Y
Krebsgott	Gott	Experte	Y
Kreuzigungsikone	Ikone	Religion	N
Kreuzkopfbolzen	Bolzen	Stift	N
Kriegspapst	Papst	Kirche	N
Kritikerguru	Guru	Experte	Y
Kritikerpapst	Papst	Autorität	Y
Kritikpapst	Papst	Autorität	Y
Krokodilkönig	König	Monarch	N
Kryptoguru	Guru	Experte	Y
Kübeldreck	Dreck	Schmutz	N
Küchengott	Gott	Experte	Y
Kugelbolzen	Bolzen	Stift	N
Kugelguru	Guru	Experte	Y
Kühlerikone	Ikone	Verkörperung	Y
Kuhstalldreck	Dreck	Kot	N
Kultgott	Gott	Religion	N
Kultikone	Ikone	Verkörperung	Y
Kulturapostel	Apostel	Befürworter	Y
Kulturdreck	Dreck	niedrigeQualität	Y
Kulturkampfikone	Ikone	Verkörperung	Y
Kulturpapst	Papst	Autorität	Y
Kunstapostel	Apostel	Befürworter	Y
Kunstdreck	Dreck	niedrigeQualität	Y
Kunstfaserdreck	Dreck	niedrigeQualität	Y
Kunstguru	Guru	Experte	Y
Kunstikone	Ikone	Verkörperung	Y
Kunstpapst	Papst	Autorität	Y
Kunststoffbolzen	Bolzen	Stift	N
Kupferbolzen	Bolzen	Stift	N
Kuppelbolzen	Bolzen	Stift	N
Kupplungsbolzen	Bolzen	Stift	N
Kurbelwellenbolzen	Bolzen	Stift	N
Kürbiskönig	König	Wichtigkeit	Y
Kuschelguru	Guru	Experte	Y
Laborhengst	Hengst	Mann	Y
Laborschweine	Schwein	Tier	N
Lagerbolzen	Bolzen	Stift	N
Laienapostel	Apostel	Religion	N
Lamettahengst	Hengst	Mann	Y
Landesapostel	Apostel	Religion	N
Landesguru	Guru	Experte	Y
Landschweins	Schwein	Tier	N
Landwirtschaftsdreck	Dreck	Schmutz	N
Langlaufpapst	Papst	Autorität	Y
Langobardenkönig	König	Monarch	N
Lastengott	Gott	Religion	N
Lästerschwein	Schwein	Schimpfwort	Y
Latinohengst	Hengst	Mann	Y
Läuferikone	Ikone	Verkörperung	Y
Läuferschweine	Schwein	Tier	N
Laufguru	Guru	Experte	Y
Laufpapst	Papst	Autorität	Y
Lebensdreck	Dreck	niedrigeQualität	Y
Lebensmittelpapst	Papst	Autorität	Y
Lebensretterschwein	Schwein	Tier	N
Lederhosenguru	Guru	Experte	Y
Leibeigenschaftsapostel	Apostel	Befürworter	Y
Leidensgott	Gott	Religion	N
Leihhengst	Hengst	Tier	N
Leinwandikone	Ikone	Verkörperung	Y
Leistungsapostel	Apostel	Befürworter	Y
Leistungshengst	Hengst	Tier	N
Leithengst	Hengst	Tier	N
Leitikone	Ikone	Verkörperung	Y
Lesbenikone	Ikone	Verkörperung	Y
Lesekönig	König	Wichtigkeit	Y
Leuchtschweins	Schwein	Tier	N
Leuenkönig	König	UNV	N
Lichkönig	König	Monarch	N
Lichtapostel	Apostel	Religion	N
Liebesapostel	Apostel	Befürworter	Y
Liebesgott	Gott	Religion	N
Liebesschwein	Schwein	Tier	N
Lieblingsapostel	Apostel	Religion	N
Lieblingsgott	Gott	Religion	N
Lieblingshengst	Hengst	Tier	N
Lieblingsikone	Ikone	Religion	N
Lieblingspapst	Papst	Kirche	N
Lieblingsschwein	Schwein	Tier	N
Liederpapst	Papst	Autorität	Y
Limbogott	Gott	UNV	N
Linguistenpapst	Papst	Autorität	Y
Linienrichtergott	Gott	Experte	Y
Lipizzanerhengst	Hengst	Tier	N
Literaturikone	Ikone	Verkörperung	Y
Literaturpapst	Papst	Autorität	Y
Logistikpapst	Papst	Autorität	Y
Lohnzurückhaltungsapostel	Apostel	Befürworter	Y
Lottokönig	König	Wichtigkeit	Y
Löwengott	Gott	Religion	N
Löwenkönig	König	Monarch	N
Lückenfüllergott	Gott	Religion	N
Luderdreck	Dreck	niedrigeQualität	Y
Luftkönig	König	Monarch	N
Luftpapst	Papst	Autorität	Y
Lügenapostel	Apostel	Befürworter	Y
Lügenbolzen	Bolzen	hohesMaß	N
Lügendreck	Dreck	niedrigeQualität	Y
Lukasikone	Ikone	Religion	N
Lusitanohengst	Hengst	Tier	N
Lustbolzen	Bolzen	hohesMaß	N
Lusthengst	Hengst	Mann	Y
Luxusikone	Ikone	Verkörperung	Y
Lyderkönig	König	Monarch	N
Lyrikgott	Gott	Experte	Y
Lyrikikone	Ikone	Verkörperung	Y
Madonnenikone	Ikone	Religion	N
Makedonenkönig	König	Monarch	N
Malerschweins	Schwein	Schimpfwort	Y
Managementguru	Guru	Experte	Y
Mangalizaschwein	Schwein	Tier	N
Manierenpapst	Papst	Autorität	Y
Männerapostel	Apostel	Befürworter	Y
Männerikone	Ikone	Verkörperung	Y
Männlichkeitsikone	Ikone	Verkörperung	Y
Manöverdreck	Dreck	Schmutz	N
Märchenkönig	König	Monarch	N
Märchenpapst	Papst	Autorität	Y
Marienikone	Ikone	Religion	N
Marienpapst	Papst	Kirche	N
Marionettenpapst	Papst	Autorität	Y
Markenikone	Ikone	Verkörperung	Y
Markenschwein	Schwein	Schimpfwort	Y
Marketingdreck	Dreck	niedrigeQualität	Y
Marketingguru	Guru	Experte	Y
Marketingpapst	Papst	Autorität	Y
Marktapostel	Apostel	Befürworter	Y
Marktgott	Gott	Experte	Y
Markusikone	Ikone	Religion	N
Marmorapostel	Apostel	Religion	N
Marmorgott	Gott	Religion	N
Marzipanschweine	Schwein	Tier	N
Maskenguru	Guru	Experte	Y
Maskenschweinen	Schwein	Tier	N
Mäßigkeitsapostel	Apostel	Befürworter	Y
Mastschweins	Schwein	Tier	N
Maurenkönig	König	Monarch	N
Maurersdreck	Dreck	Schmutz	N
Mausdreck	Dreck	Kot	N
Mäusedreck	Dreck	Kot	N
Mausekönig	König	Monarch	N
Mäusekönig	König	Monarch	N
Meckerbolzen	Bolzen	hohesMaß	N
Medicipapst	Papst	Kirche	N
Medienapostel	Apostel	Befürworter	Y
Mediendreck	Dreck	niedrigeQualität	Y
Mediengott	Gott	Experte	Y
Medienguru	Guru	Experte	Y
Medienhengst	Hengst	Mann	Y
Medienpapst	Papst	Kirche	N
Medizinpapst	Papst	Autorität	Y
Meeresgott	Gott	Religion	N
Meereskönig	König	Monarch	N
Meerhengst	Hengst	Tier	N
Meerkönig	König	Monarch	N
Meerschweins	Schwein	Tier	N
Meinungsdreck	Dreck	niedrigeQualität	Y
Meinungshengst	Hengst	Mann	Y
Memoirendreck	Dreck	niedrigeQualität	Y
Menschenrechtsapostel	Apostel	Befürworter	Y
Menschheitsapostel	Apostel	Befürworter	Y
Menschschweine	Schwein	Tier	N
Merchandisedreck	Dreck	niedrigeQualität	Y
Merowingerkönig	König	Monarch	N
Messepapst	Papst	Autorität	Y
Messiaskönig	König	Monarch	N
Messingbolzen	Bolzen	Stift	N
Metallbolzen	Bolzen	Stift	N
Metallikone	Ikone	Religion	N
Metallschwein	Schwein	Tier	N
Milbendreck	Dreck	Kot	N
Militärikone	Ikone	Verkörperung	Y
Millionenhengst	Hengst	Tier	N
Minenguru	Guru	Experte	Y
Miniaturguru	Guru	Experte	Y
Minihengst	Hengst	Tier	N
Minischweinen	Schwein	Tier	N
Minischwein	Schwein	Tier	N
Ministeriumshengst	Hengst	Mann	Y
Minusgott	Gott	Religion	N
Mistapostel	Apostel	Befürworter	Y
Mistbolzen	Bolzen	hohesMaß	N
Mithrilbolzen	Bolzen	Projektil	N
Moabiterkönig	König	Monarch	N
Mobilitätsikone	Ikone	Verkörperung	Y
Möchtegernguru	Guru	Experte	Y
Möchtgernhengst	Hengst	Mann	Y
Modeguru	Guru	Experte	Y
Modeikone	Ikone	Verkörperung	Y
Modellbahnpapst	Papst	Autorität	Y
Modepapst	Papst	Autorität	Y
Modernisierungspapst	Papst	Autorität	Y
Modernitätsikone	Ikone	Verkörperung	Y
Moerderpapst	Papst	Kirche	N
Mohrenkönig	König	Monarch	N
Mönchsgott	Gott	Religion	N
Mönchspapst	Papst	Kirche	N
Monddreck	Dreck	Schmutz	N
Mondkönig	König	Monarch	N
Monsterdreck	Dreck	Schmutz	N
Montagebolzen	Bolzen	Stift	N
Moorkönig	König	Monarch	N
Moralapostel	Apostel	Befürworter	Y
Moralbolzen	Bolzen	hohesMaß	N
Moralpapst	Papst	Autorität	Y
Moralsapostel	Apostel	Befürworter	Y
Mormonenapostel	Apostel	Religion	N
Mörteldreck	Dreck	Schmutz	N
Mosaikikone	Ikone	Religion	N
Moslemdreck	Dreck	niedrigeQualität	Y
Motivationsguru	Guru	Experte	Y
Motorbefestigungsbolzen	Bolzen	Stift	N
Motorenpapst	Papst	Autorität	Y
Motorradhengst	Hengst	Mann	Y
Motorsportikone	Ikone	Verkörperung	Y
Mövendreck	Dreck	Kot	N
Möwendreck	Dreck	Kot	N
Mückendreck	Dreck	Kot	N
Müllkönig	König	Wichtigkeit	Y
Müllschwein	Schwein	Schimpfwort	Y
Multikultidreck	Dreck	niedrigeQualität	Y
Multimediapapst	Papst	Autorität	Y
Mumienkönig	König	Monarch	N
Musicalpapst	Papst	Autorität	Y
Musikantenkönig	König	Wichtigkeit	Y
Musikbolzen	Bolzen	hohesMaß	N
Musikdreck	Dreck	niedrigeQualität	Y
Musikerikone	Ikone	Verkörperung	Y
Musikgott	Gott	Experte	Y
Musikguru	Guru	Experte	Y
Musikikone	Ikone	Verkörperung	Y
Mustanghengst	Hengst	Tier	N
Mutterikone	Ikone	Verkörperung	Y
Mütterlichkeitsikone	Ikone	Verkörperung	Y
Mutterschweinen	Schwein	Tier	N
Nachbarschweinen	Schwein	Tier	N
Nachbarshengst	Hengst	Tier	N
Nachfrageapostel	Apostel	Befürworter	Y
Nachhaltigkeitsapostel	Apostel	Befürworter	Y
Nachkriegsdreck	Dreck	niedrigeQualität	Y
Nachrichtenikone	Ikone	Verkörperung	Y
Nachtclubhengst	Hengst	Mann	Y
Nachthengst	Hengst	UNV	N
Nachtlebenikone	Ikone	Verkörperung	Y
Nachwuchshengst	Hengst	Tier	N
Nacktikone	Ikone	Verkörperung	Y
Nageldreck	Dreck	Schmutz	N
Nahrungsgdreck	Dreck	niedrigeQualität	Y
Narrenbolzen	Bolzen	hohesMaß	N
Narrenkönig	König	Monarch	N
Narrenpapst	Papst	Autorität	Y
Nasenpapst	Papst	Autorität	Y
Nationalgott	Gott	Religion	N
Nationalikone	Ikone	Verkörperung	Y
Naturalistenpapst	Papst	Autorität	Y
Naturapostel	Apostel	Befürworter	Y
Naturgott	Gott	Religion	N
Natürlichkeitsapostel	Apostel	Befürworter	Y
Nazidreck	Dreck	niedrigeQualität	Y
Negativgott	Gott	Religion	N
Negerdreck	Dreck	niedrigeQualität	Y
Negerpapst	Papst	Kirche	N
Nervbolzen	Bolzen	hohesMaß	N
Nervenbolzen	Bolzen	hohesMaß	N
Netzapostel	Apostel	Befürworter	Y
Netzguru	Guru	Experte	Y
Netzwerkpapst	Papst	Autorität	Y
Neujahrsdreck	Dreck	Schmutz	N
Neutralitätsapostel	Apostel	Befürworter	Y
Nichtgott	Gott	Religion	N
Nichthengst	Hengst	Tier	N
Nichtschweine	Schwein	Tier	N
Nietbolzen	Bolzen	Stift	N
Nintendodreck	Dreck	niedrigeQualität	Y
Norikerhengst	Hengst	Tier	N
Normannenkönig	König	Monarch	N
Numiderkönig	König	Monarch	N
Nutzfahrzeugikone	Ikone	Verkörperung	Y
Nutzschweinen	Schwein	Tier	N
Oberbolzen	Bolzen	Stift	N
Oberflächendreck	Dreck	Schmutz	N
Oberguru	Guru	Experte	Y
Oberpapst	Papst	Autorität	Y
Oberschweine	Schwein	Schimpfwort	Y
Objektivapostel	Apostel	Befürworter	Y
Obstguru	Guru	Experte	Y
Oder-bolzen	Bolzen	UNV	N
Ofenpapst	Papst	Autorität	Y
Offenbarungsgott	Gott	Religion	N
Ökoapostel	Apostel	Befürworter	Y
Operettendreck	Dreck	niedrigeQualität	Y
Operettenkönig	König	Wichtigkeit	Y
Opfergott	Gott	Religion	N
Opferikone	Ikone	Religion	N
Orakelgott	Gott	Religion	N
Orakelschwein	Schwein	Tier	N
Orangeguru	Guru	Experte	Y
Orbitdreck	Dreck	Schmutz	N
Organisationsguru	Guru	Experte	Y
Organschwein	Schwein	Tier	N
Originaldreck	Dreck	niedrigeQualität	Y
Osterikone	Ikone	Religion	N
Osterschweinen	Schwein	Tier	N
Ostgotenkönig	Gott	Monarch	N
Otterkönig	König	Monarch	N
Pacellipapst	Papst	Kirche	N
Pachthengst	Hengst	Tier	N
Pädagogikpapst	Papst	Autorität	Y
Paddelpapst	Papst	Autorität	Y
Paidmaildreck	Dreck	niedrigeQualität	Y
Palominohengst	Hengst	Tier	N
Pampelschwein	Schwein	Tier	N
Panthergott	Gott	Religion	N
Panzerpapst	Papst	Autorität	Y
Papierkönig	König	Wichtigkeit	Y
Papierpapst	Papst	Autorität	Y
Paragrafenhengst	Hengst	Mann	Y
Parkinsonpapst	Papst	Autorität	Y
Parteibuchhengst	Hengst	Mann	Y
Parteiendreck	Dreck	niedrigeQualität	Y
Parteihengst	Hengst	Mann	Y
Parteilichkeitsapostel	Apostel	Befürworter	Y
Parteipapst	Papst	Autorität	Y
Partnerhengst	Hengst	Tier	N
Partyhengst	Hengst	Mann	Y
Partykönig	König	Wichtigkeit	Y
Passbolzen	Bolzen	Stift	N
Passivhauspapst	Papst	Autorität	Y
Patentdreck	Dreck	niedrigeQualität	Y
Patientenguru	Guru	Experte	Y
Patronatsikone	Ikone	Religion	N
Pegasushengst	Hengst	Tier	N
Peilbolzen	Bolzen	Stift	N
Penetranzbolzen	Bolzen	hohesMaß	N
Perserkönig	König	Monarch	N
Personengott	Gott	Religion	N
Petrolpapst	Papst	Autorität	Y
Pfeifbolzen	Bolzen	Projektil	N
Pfeifenpapst	Papst	Autorität	Y
Pferdedreck	Dreck	Kot	N
Pferdeguru	Guru	Experte	Y
Pferdehengst	Hengst	Tier	N
Pferdepapst	Papst	Autorität	Y
Pfingstapostel	Apostel	Religion	N
Pfingstdreck	Dreck	niedrigeQualität	Y
Pflegergott	Gott	UNV	N
Pfostenbolzen	Bolzen	Stift	N
Pfützendreck	Dreck	Schmutz	N
Pharmadreck	Dreck	niedrigeQualität	Y
Philosophengott	Gott	Experte	Y
Philosophenkönig	König	Wichtigkeit	Y
Phönixkönig	König	Monarch	N
Phrasenschwein	Schwein	Tier	N
Physikguru	Guru	Experte	Y
Physikpapst	Papst	Autorität	Y
Pilzbolzen	Bolzen	Stift	N
Pilzkönig	König	Monarch	N
Pilzpapst	Papst	Autorität	Y
Pintohengst	Hengst	Tier	N
Piratenkönig	König	Monarch	N
Piratenschwein	Schwein	Schimpfwort	Y
Pixelapostel	Apostel	Befürworter	Y
Pixeldreck	Dreck	niedrigeQualität	Y
Pixelpapst	Papst	Autorität	Y
Plasmabolzen	Bolzen	Projektil	N
Plastikbolzen	Bolzen	Stift	N
Plastikdreck	Dreck	niedrigeQualität	Y
Plastikikone	Ikone	Religion	N
Platinbolzen	Bolzen	Stift	N
Plättbolzen	Bolzen	Stift	N
Plattenapostel	Apostel	Befürworter	Y
Plattenpapst	Papst	Autorität	Y
Plüschschwein	Schwein	Tier	N
Polenkönig	König	Monarch	N
Polenpapst	Papst	Kirche	N
Politguru	Guru	Experte	Y
Politikguru	Guru	Experte	Y
Politikschweine	Schwein	Schimpfwort	Y
Polizeigott	Gott	Experte	Y
Polizistenschweine	Schwein	Schimpfwort	Y
Poltergott	Gott	Religion	N
Polygott	Gott	UNV	N
Pomadenhengst	Hengst	Mann	Y
Pommernapostel	Apostel	Religion	N
Popdichterikone	Ikone	Verkörperung	Y
Populärkulturguru	Guru	Experte	Y
Pornodreck	Dreck	niedrigeQualität	Y
Pornohengst	Hengst	Mann	Y
Pornokönig	König	Wichtigkeit	Y
Porzellangott	Gott	Religion	N
Porzellanschwein	Schwein	Tier	N
Possenkönig	König	Wichtigkeit	Y
Posterikone	Ikone	Verkörperung	Y
Potenzbolzen	Bolzen	hohesMaß	N
Potenzhengst	Hengst	Mann	Y
Prachthengst	Hengst	Tier	N
Prachtschweine	Schwein	Tier	N
Praktikantendreck	Dreck	niedrigeQualität	Y
Prämienhengst	Hengst	Tier	N
Preßbolzen	Bolzen	Stift	N
Presseschweine	Schwein	Schimpfwort	Y
Preußenkönig	König	Monarch	N
Preußenschwein	Schwein	Schimpfwort	Y
Priesterkönig	König	Monarch	N
Printpapste	Papst	Autorität	Y
Privatguru	Guru	Experte	Y
Privathengst	Hengst	Tier	N
Privilegienschwein	Schwein	Schimpfwort	Y
Probierhengst	Hengst	Tier	N
Produktionsgott	Gott	Experte	Y
Produzentengott	Gott	Experte	Y
Produzentenguru	Guru	Experte	Y
Programmiererschwein	Schwein	Schimpfwort	Y
Projektorenpapsts	Papst	Autorität	Y
Propellerhengst	Hengst	UNV	N
Protestschwein	Schwein	Tier	N
Prothesenpapst	Papst	Autorität	Y
Prozessikone	Ikone	Verkörperung	Y
Pseudoapostel	Apostel	Religion	N
Pseudopapst	Papst	Kirche	N
Psychiaterguru	Guru	Experte	Y
Psychoguru	Guru	Experte	Y
Psychologenpapst	Papst	Autorität	Y
Psychopathenschwein	Schwein	Schimpfwort	Y
Pudelkönig	König	Wichtigkeit	Y
Punkerschwein	Schwein	Schimpfwort	Y
Puppenkönig	König	Wichtigkeit	Y
Pustelschweine	Schwein	Tier	N
Quarterhengst	Hengst	Tier	N
Querbolzen	Bolzen	Stift	N
Querkraftbolzen	Bolzen	Stift	N
Quermutterbolzen	Bolzen	Stift	N
Quotenkönig	König	Wichtigkeit	Y
Quotenpapst	Papst	Autorität	Y
Rabengott	Gott	Religion	N
Rabenkönig	König	Monarch	N
Rachepapst	Papst	Autorität	Y
Radiogott	Gott	Experte	Y
Radioikone	Ikone	Verkörperung	Y
Radiopapst	Papst	Autorität	Y
Radsportikone	Ikone	Verkörperung	Y
Rappenhengst	Hengst	Tier	N
Rassehengst	Hengst	Tier	N
Rassistenschwein	Schwein	Schimpfwort	Y
Rationalisierungspapst	Papst	Autorität	Y
Rätselkönig	König	Wichtigkeit	Y
Rattendreck	Dreck	Kot	N
Rattengott	Gott	Monarch	N
Rattenkönig	König	Monarch	N
Ratzipapst	Papst	Kirche	N
Raubapostel	Apostel	Befürworter	Y
Raucherdreck	Dreck	Schmutz	N
Rechenkönig	König	Wichtigkeit	Y
Rechtsdreck	Dreck	niedrigeQualität	Y
Redeverbotsapostel	Apostel	Befürworter	Y
Reformapostel	Apostel	Befürworter	Y
Reformguru	Guru	Experte	Y
Reformpapst	Papst	Kirche	N
Reformpapsts	Papst	Kirche	N
Reformschweine	Schwein	Schimpfwort	Y
Regelhengst	Hengst	Mann	Y
Regelpapst	Papst	Autorität	Y
Regenkönig	König	Wichtigkeit	Y
Regieguru	Guru	Experte	Y
Reinheitsapostel	Apostel	Befürworter	Y
Reiseapostel	Apostel	Befürworter	Y
Reisedreck	Dreck	Schmutz	N
Reiseführergott	Gott	Experte	Y
Reiseguru	Guru	Experte	Y
Reisepapst	Papst	Kirche	N
Reithengst	Hengst	Tier	N
Reitpferdehengst	Hengst	Tier	N
Reitponyhengst	Hengst	Tier	N
Reitschwein	Schwein	Schimpfwort	Y
Reliefikone	Ikone	Religion	N
Religionsapostel	Apostel	Religion	N
Religionsdreck	Dreck	niedrigeQualität	Y
Remiskönig	König	Wichtigkeit	Y
Renaissancepapst	Papst	Kirche	N
Renegatenschweine	Schwein	Schimpfwort	Y
Rennfahrerikone	Ikone	Verkörperung	Y
Rentenpapst	Papst	Autorität	Y
Reserveschlagbolzen	Bolzen	Stift	N
Restdreck	Dreck	Schmutz	N
Rettungsguru	Guru	Experte	Y
Revierhengst	Hengst	Mann	Y
Rheinländerhengst	Hengst	Tier	N
Rhetorikguru	Guru	Experte	Y
Richtergott	Gott	Religion	N
Richterschwein	Schwein	Schimpfwort	Y
Riegelbolzen	Bolzen	Stift	N
Riesenbolzen	Bolzen	Stift	N
Riesenhengst	Hengst	Tier	N
Riesenkönig	König	Monarch	N
Riesenschwein	Schwein	Glück	N
Riffbolzen	Bolzen	Stift	N
Rindergott	Gott	Religion	N
Rindschweine	Schwein	Tier	N
Ringbolzen	Bolzen	Stift	N
Ringerikone	Ikone	Verkörperung	Y
Rinnsteindreck	Dreck	Schmutz	N
Ritzendreck	Dreck	Schmutz	N
Rockikone	Ikone	Verkörperung	Y
Rockpapst	Papst	Autorität	Y
